sample_id,reliability_score,has_halving,has_doubling,num_halving_segments,num_doubling_segments,halving_segments_json,doubling_segments_json,double_subtype_json,ratio_used_json,actual_mean_ratio_json,duration_sec_json,ceiling_used_json,baseline_strategy
clean_014703,99.75,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014704,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014705,99.916664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014706,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014707,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014708,99.9375,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 168, ""end_idx"": 195, ""duration_sec"": 6.75, ""ratio_used"": 0.5009, ""sigma_used"": 2.6785, ""transition_len_points"": 2, ""ceiling_used"": null, ""mean_baseline"": 147.0, ""mean_noisy_value"": 79.448, ""actual_mean_ratio"": 0.504}]",[],[],[0.5009],[0.504],[6.75],[],feature_optimized
clean_014709,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014710,99.729164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014711,99.875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014712,99.9375,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 1195, ""end_idx"": 1221, ""duration_sec"": 6.5, ""ratio_used"": 0.5456, ""sigma_used"": 2.7295, ""transition_len_points"": 1, ""ceiling_used"": null, ""mean_baseline"": 151.0, ""mean_noisy_value"": 85.052, ""actual_mean_ratio"": 0.5461}]",[],[],[0.5456],[0.5461],[6.5],[],feature_optimized
clean_014713,100.0,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 2151, ""end_idx"": 2200, ""duration_sec"": 12.25, ""ratio_used"": 0.4845, ""sigma_used"": 1.6554, ""transition_len_points"": 1, ""ceiling_used"": null, ""mean_baseline"": 141.0, ""mean_noisy_value"": 70.052, ""actual_mean_ratio"": 0.4868}]",[],[],[0.4845],[0.4868],[12.25],[],feature_optimized
clean_014714,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014715,99.854164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014716,99.6875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014717,99.8125,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014718,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014719,99.833336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014720,99.791664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014721,99.770836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014722,99.479164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014723,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014724,99.604164,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 216, ""end_idx"": 238, ""duration_sec"": 5.5, ""ratio_used"": 0.4914, ""sigma_used"": 2.1225, ""transition_len_points"": 2, ""ceiling_used"": null, ""mean_baseline"": 135.0, ""mean_noisy_value"": 73.059, ""actual_mean_ratio"": 0.4901}]",[],[],[0.4914],[0.4901],[5.5],[],feature_optimized
clean_014725,99.9375,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 1781, ""end_idx"": 1811, ""duration_sec"": 7.5, ""ratio_used"": 0.5323, ""sigma_used"": 1.6081, ""transition_len_points"": 3, ""ceiling_used"": null, ""mean_baseline"": 140.0, ""mean_noisy_value"": 80.58, ""actual_mean_ratio"": 0.53}]",[],[],[0.5323],[0.53],[7.5],[],feature_optimized
clean_014726,99.645836,0,1,0,1,[],"[{""region_type"": ""double"", ""double_subtype"": ""clipped"", ""start_idx"": 4660, ""end_idx"": 4684, ""duration_sec"": 6.0, ""ratio_used"": 1.9727, ""sigma_used"": 3.6986, ""transition_len_points"": 2, ""ceiling_used"": 245.646, ""mean_baseline"": 140.0, ""mean_noisy_value"": 235.486, ""actual_mean_ratio"": 1.7453}]","[""clipped""]",[1.9727],[1.7453],[6.0],[245.646],feature_optimized
clean_014727,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014728,99.583336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014729,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014730,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014731,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014732,99.770836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014733,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014734,99.208336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014735,99.458336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014736,99.833336,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 2313, ""end_idx"": 2331, ""duration_sec"": 4.5, ""ratio_used"": 0.5391, ""sigma_used"": 1.7243, ""transition_len_points"": 2, ""ceiling_used"": null, ""mean_baseline"": 149.0, ""mean_noisy_value"": 87.66, ""actual_mean_ratio"": 0.5347}]",[],[],[0.5391],[0.5347],[4.5],[],feature_optimized
clean_014737,99.729164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014738,99.4375,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 2836, ""end_idx"": 2856, ""duration_sec"": 5.0, ""ratio_used"": 0.52, ""sigma_used"": 1.6266, ""transition_len_points"": 1, ""ceiling_used"": null, ""mean_baseline"": 161.0, ""mean_noisy_value"": 87.912, ""actual_mean_ratio"": 0.5217}]",[],[],[0.52],[0.5217],[5.0],[],feature_optimized
clean_014739,99.9375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014740,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014741,99.166664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014742,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014743,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014744,99.875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014745,99.875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014746,99.895836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014747,99.395836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014748,99.833336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014749,99.875,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 3637, ""end_idx"": 3689, ""duration_sec"": 13.0, ""ratio_used"": 0.5194, ""sigma_used"": 2.9997, ""transition_len_points"": 1, ""ceiling_used"": null, ""mean_baseline"": 146.0, ""mean_noisy_value"": 77.716, ""actual_mean_ratio"": 0.5238}]",[],[],[0.5194],[0.5238],[13.0],[],feature_optimized
clean_014750,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014751,99.520836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014752,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014753,99.916664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014754,99.0625,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014755,99.875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014756,99.9375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014757,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014758,99.895836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014759,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014760,99.770836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014761,99.895836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014762,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014763,99.75,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014764,99.916664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014765,99.541664,0,1,0,1,[],"[{""region_type"": ""double"", ""double_subtype"": ""clipped"", ""start_idx"": 3016, ""end_idx"": 3032, ""duration_sec"": 4.0, ""ratio_used"": 2.04, ""sigma_used"": 3.7343, ""transition_len_points"": 2, ""ceiling_used"": 226.43, ""mean_baseline"": 140.0, ""mean_noisy_value"": 214.215, ""actual_mean_ratio"": 1.6078}]","[""clipped""]",[2.04],[1.6078],[4.0],[226.43],feature_optimized
clean_014766,99.791664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014767,99.9375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014768,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014769,99.9375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014770,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014771,99.666664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014772,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014773,99.854164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014774,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014775,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014776,99.916664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014777,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014778,99.916664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014779,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014780,99.895836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014781,100.0,0,1,0,1,[],"[{""region_type"": ""double"", ""double_subtype"": ""clipped"", ""start_idx"": 1631, ""end_idx"": 1652, ""duration_sec"": 5.25, ""ratio_used"": 2.0374, ""sigma_used"": 2.0234, ""transition_len_points"": 3, ""ceiling_used"": 227.75, ""mean_baseline"": 140.0, ""mean_noisy_value"": 214.439, ""actual_mean_ratio"": 1.6222}]","[""clipped""]",[2.0374],[1.6222],[5.25],[227.75],feature_optimized
clean_014782,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014783,99.833336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014784,99.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014785,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014786,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014787,99.875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014788,99.916664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014789,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014790,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014791,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014792,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014793,99.9375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014794,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014795,99.708336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014796,99.916664,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 2673, ""end_idx"": 2692, ""duration_sec"": 4.75, ""ratio_used"": 0.532, ""sigma_used"": 1.8079, ""transition_len_points"": 3, ""ceiling_used"": null, ""mean_baseline"": 150.0, ""mean_noisy_value"": 90.591, ""actual_mean_ratio"": 0.5327}]",[],[],[0.532],[0.5327],[4.75],[],feature_optimized
clean_014797,99.9375,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 2805, ""end_idx"": 2826, ""duration_sec"": 5.25, ""ratio_used"": 0.5418, ""sigma_used"": 1.7706, ""transition_len_points"": 2, ""ceiling_used"": null, ""mean_baseline"": 138.0, ""mean_noisy_value"": 83.724, ""actual_mean_ratio"": 0.5407}]",[],[],[0.5418],[0.5407],[5.25],[],feature_optimized
clean_014798,99.729164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014799,99.625,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014800,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014801,99.875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014802,99.9375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014803,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014804,99.770836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014805,99.833336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014806,99.625,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014807,99.833336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014808,99.729164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014809,99.916664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014810,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014811,99.75,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014812,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014813,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014814,99.604164,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 2150, ""end_idx"": 2179, ""duration_sec"": 7.25, ""ratio_used"": 0.4861, ""sigma_used"": 1.8673, ""transition_len_points"": 2, ""ceiling_used"": null, ""mean_baseline"": 153.0, ""mean_noisy_value"": 79.31, ""actual_mean_ratio"": 0.484}]",[],[],[0.4861],[0.484],[7.25],[],feature_optimized
clean_014815,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014816,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014817,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014818,99.5625,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014819,99.770836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014820,99.666664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014821,99.8125,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014822,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014823,99.4375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014824,99.8125,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014825,99.5,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 2317, ""end_idx"": 2345, ""duration_sec"": 7.0, ""ratio_used"": 0.5384, ""sigma_used"": 2.0311, ""transition_len_points"": 1, ""ceiling_used"": null, ""mean_baseline"": 132.0, ""mean_noisy_value"": 73.296, ""actual_mean_ratio"": 0.5366}]",[],[],[0.5384],[0.5366],[7.0],[],feature_optimized
clean_014826,99.520836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014827,99.3125,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014828,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014829,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014830,99.833336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014831,99.75,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014832,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014833,99.895836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014834,99.708336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014835,99.75,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014836,99.541664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014837,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014838,99.375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014839,99.8125,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014840,99.770836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014841,100.0,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 608, ""end_idx"": 638, ""duration_sec"": 7.5, ""ratio_used"": 0.4755, ""sigma_used"": 2.5856, ""transition_len_points"": 1, ""ceiling_used"": null, ""mean_baseline"": 137.0, ""mean_noisy_value"": 68.095, ""actual_mean_ratio"": 0.4793}]",[],[],[0.4755],[0.4793],[7.5],[],feature_optimized
clean_014842,99.145836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014843,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014844,99.875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014845,99.729164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014846,99.979164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014847,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014848,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014849,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014850,99.520836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014851,99.854164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014852,99.916664,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 1050, ""end_idx"": 1095, ""duration_sec"": 11.25, ""ratio_used"": 0.5274, ""sigma_used"": 2.2965, ""transition_len_points"": 1, ""ceiling_used"": null, ""mean_baseline"": 141.0, ""mean_noisy_value"": 75.46, ""actual_mean_ratio"": 0.5243}]",[],[],[0.5274],[0.5243],[11.25],[],feature_optimized
clean_014853,100.0,0,1,0,1,[],"[{""region_type"": ""double"", ""double_subtype"": ""clipped"", ""start_idx"": 3906, ""end_idx"": 3937, ""duration_sec"": 7.75, ""ratio_used"": 2.0113, ""sigma_used"": 2.2833, ""transition_len_points"": 3, ""ceiling_used"": 248.807, ""mean_baseline"": 144.0, ""mean_noisy_value"": 237.59, ""actual_mean_ratio"": 1.7225}]","[""clipped""]",[2.0113],[1.7225],[7.75],[248.807],feature_optimized
clean_014854,99.75,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014855,99.3125,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014856,99.895836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014857,99.9375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014858,99.895836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014859,99.604164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014860,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014861,99.5,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014862,99.4375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014863,99.666664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014864,100.0,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 3693, ""end_idx"": 3720, ""duration_sec"": 6.75, ""ratio_used"": 0.5082, ""sigma_used"": 2.0119, ""transition_len_points"": 3, ""ceiling_used"": null, ""mean_baseline"": 136.0, ""mean_noisy_value"": 76.244, ""actual_mean_ratio"": 0.5055}]",[],[],[0.5082],[0.5055],[6.75],[],feature_optimized
clean_014865,100.0,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 4063, ""end_idx"": 4093, ""duration_sec"": 7.5, ""ratio_used"": 0.4847, ""sigma_used"": 2.4649, ""transition_len_points"": 3, ""ceiling_used"": null, ""mean_baseline"": 153.0, ""mean_noisy_value"": 81.788, ""actual_mean_ratio"": 0.4835}]",[],[],[0.4847],[0.4835],[7.5],[],feature_optimized
clean_014866,99.875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014867,99.916664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014868,99.875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014869,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014870,99.9375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014871,100.0,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 2259, ""end_idx"": 2289, ""duration_sec"": 7.5, ""ratio_used"": 0.5308, ""sigma_used"": 2.3796, ""transition_len_points"": 3, ""ceiling_used"": null, ""mean_baseline"": 152.0, ""mean_noisy_value"": 88.383, ""actual_mean_ratio"": 0.5328}]",[],[],[0.5308],[0.5328],[7.5],[],feature_optimized
clean_014872,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014873,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014874,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014875,99.916664,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 1794, ""end_idx"": 1815, ""duration_sec"": 5.25, ""ratio_used"": 0.4711, ""sigma_used"": 2.0699, ""transition_len_points"": 3, ""ceiling_used"": null, ""mean_baseline"": 140.0, ""mean_noisy_value"": 76.037, ""actual_mean_ratio"": 0.466}]",[],[],[0.4711],[0.466],[5.25],[],feature_optimized
clean_014876,99.8125,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014877,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014878,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014879,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014880,99.916664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014881,99.833336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014882,99.9375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014883,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014884,99.854164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014885,99.854164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014886,99.75,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014887,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014888,99.229164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014889,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014890,99.770836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014891,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014892,99.6875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014893,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014894,99.895836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014895,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014896,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014897,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014898,99.083336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014899,99.458336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014900,99.604164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014901,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014902,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014903,99.583336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014904,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014905,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014906,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014907,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014908,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014909,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014910,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014911,99.854164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014912,99.958336,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 2536, ""end_idx"": 2561, ""duration_sec"": 6.25, ""ratio_used"": 0.501, ""sigma_used"": 1.9373, ""transition_len_points"": 1, ""ceiling_used"": null, ""mean_baseline"": 141.0, ""mean_noisy_value"": 73.852, ""actual_mean_ratio"": 0.5021}]",[],[],[0.501],[0.5021],[6.25],[],feature_optimized
clean_014913,99.375,0,1,0,1,[],"[{""region_type"": ""double"", ""double_subtype"": ""clipped"", ""start_idx"": 2168, ""end_idx"": 2198, ""duration_sec"": 7.5, ""ratio_used"": 1.949, ""sigma_used"": 3.9001, ""transition_len_points"": 3, ""ceiling_used"": 227.035, ""mean_baseline"": 131.0, ""mean_noisy_value"": 216.316, ""actual_mean_ratio"": 1.7202}]","[""clipped""]",[1.949],[1.7202],[7.5],[227.035],feature_optimized
clean_014914,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014915,99.895836,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 3768, ""end_idx"": 3795, ""duration_sec"": 6.75, ""ratio_used"": 0.5012, ""sigma_used"": 1.9066, ""transition_len_points"": 2, ""ceiling_used"": null, ""mean_baseline"": 139.0, ""mean_noisy_value"": 74.95, ""actual_mean_ratio"": 0.5017}]",[],[],[0.5012],[0.5017],[6.75],[],feature_optimized
clean_014916,99.75,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014917,99.916664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014918,99.166664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014919,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014920,99.354164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014921,100.0,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 2767, ""end_idx"": 2791, ""duration_sec"": 6.0, ""ratio_used"": 0.5274, ""sigma_used"": 1.6342, ""transition_len_points"": 1, ""ceiling_used"": null, ""mean_baseline"": 149.0, ""mean_noisy_value"": 81.411, ""actual_mean_ratio"": 0.5263}]",[],[],[0.5274],[0.5263],[6.0],[],feature_optimized
clean_014922,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014923,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014924,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014925,99.5625,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014926,99.9375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014927,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_014928,99.916664,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 2130, ""end_idx"": 2156, ""duration_sec"": 6.5, ""ratio_used"": 0.4997, ""sigma_used"": 2.3652, ""transition_len_points"": 3, ""ceiling_used"": null, ""mean_baseline"": 140.0, ""mean_noisy_value"": 78.174, ""actual_mean_ratio"": 0.4947}]",[],[],[0.4997],[0.4947],[6.5],[],feature_optimized
